strategy,seed,iteration,num_labeled_samples,query_time,test_mAP,test_mAP_oth,num_segments_oth,test_mAP_whp,num_segments_whp,test_mAP_rum,num_segments_rum,test_mAP_grn,num_segments_grn,test_mAP_gig,num_segments_gig,test_mAP_str,num_segments_str,test_mAP_fed,num_segments_fed,test_mAP_sql,num_segments_sql,test_mAP_snr,num_segments_snr,test_mAP_gwl,num_segments_gwl
entropy,2,2,900,18.771072,0.517665,0.227233,146,0.722925,73,0.567927,48,0.819427,102,0.397091,63,0.238569,22,0.804948,258,0.501685,72,0.813254,22,0.083596,22
entropy,2,3,1200,9.095202,0.538253,0.266883,223,0.707386,99,0.608668,71,0.814888,130,0.463315,95,0.296474,32,0.827222,433,0.519525,126,0.812114,24,0.066056,30
entropy,2,4,1500,17.127717,0.563548,0.289350,292,0.749925,121,0.627337,87,0.816907,156,0.484360,125,0.333445,44,0.835977,580,0.558743,168,0.821093,27,0.118341,43
entropy,2,5,1800,9.743714,0.571526,0.293162,353,0.731294,136,0.629637,100,0.826419,190,0.463783,152,0.334400,56,0.842202,744,0.565064,199,0.826253,29,0.203050,53
entropy,2,6,2100,9.804157,0.580390,0.327637,425,0.752405,159,0.640939,116,0.829930,239,0.491253,173,0.350619,68,0.844766,905,0.564066,237,0.818461,33,0.183821,66
entropy,2,7,2400,14.409937,0.600751,0.331119,486,0.757607,185,0.639498,129,0.841756,274,0.509997,193,0.387445,84,0.851845,1049,0.581230,269,0.853503,39,0.253509,70
entropy,2,8,2700,9.42289,0.607712,0.328136,551,0.758180,204,0.637114,143,0.847750,313,0.482145,227,0.392416,99,0.852719,1202,0.590712,306,0.879642,42,0.308303,76
entropy,2,9,3000,9.838419,0.616339,0.343298,610,0.765509,222,0.653440,153,0.846474,340,0.504921,248,0.405335,108,0.850754,1352,0.579901,338,0.874919,48,0.338836,81
entropy,3,0,300,0.000281,0.210535,0.060664,10,0.503643,10,0.003232,2,0.569423,16,0.015785,3,0.009502,4,0.646897,25,0.269264,8,0.016285,2,0.010660,2
entropy,3,1,600,9.048226,0.431190,0.203720,58,0.690389,45,0.457957,17,0.782310,47,0.165298,19,0.066030,8,0.759265,108,0.487278,33,0.660314,7,0.039343,5
entropy,3,2,900,9.771033,0.489207,0.209310,125,0.718889,70,0.535946,30,0.800515,73,0.333227,46,0.185215,15,0.790790,230,0.490565,79,0.805065,14,0.022549,11
entropy,3,3,1200,9.582383,0.526838,0.276480,196,0.743937,97,0.556581,43,0.827030,108,0.365596,72,0.257977,27,0.820467,404,0.544297,119,0.817194,19,0.058821,21
entropy,3,4,1500,9.584443,0.553974,0.296449,260,0.759724,123,0.577987,56,0.826729,140,0.426244,101,0.270064,47,0.831594,527,0.552593,154,0.840147,24,0.158210,31
entropy,3,5,1800,9.833786,0.569554,0.305079,328,0.766526,150,0.584888,65,0.826566,164,0.439621,125,0.322524,58,0.834173,702,0.565165,191,0.845334,33,0.205667,37
entropy,3,6,2100,9.749166,0.576358,0.299048,390,0.763794,173,0.600218,83,0.825892,194,0.434949,145,0.343496,67,0.839464,862,0.571970,221,0.839904,34,0.244848,45
entropy,3,7,2400,9.79892,0.591916,0.317592,447,0.774641,201,0.631060,105,0.839551,241,0.461089,170,0.336368,79,0.844181,1031,0.587371,262,0.872837,37,0.254475,53
entropy,3,8,2700,9.486647,0.590191,0.313092,520,0.788671,227,0.626627,123,0.846888,277,0.446884,194,0.333484,85,0.849511,1188,0.585328,287,0.885627,39,0.225800,61
entropy,3,9,3000,9.773652,0.599460,0.315560,597,0.776805,249,0.638632,135,0.851414,313,0.477816,219,0.342756,101,0.841413,1360,0.596426,323,0.855835,41,0.297946,72
entropy,4,0,300,0.002144,0.161642,0.096448,17,0.305506,3,0.070857,4,0.331597,6,0.038092,3,0.008220,1,0.654002,30,0.005218,2,0.097804,1,0.008673,1
entropy,4,1,600,35.822776,0.417472,0.216431,82,0.658939,38,0.554662,23,0.757254,52,0.233727,27,0.086546,14,0.756172,166,0.462407,29,0.423024,3,0.025556,3
entropy,4,2,900,8.237966,0.435015,0.263333,147,0.703626,53,0.548894,38,0.796681,82,0.285546,50,0.144139,24,0.802170,331,0.472223,69,0.299338,4,0.034199,13
entropy,4,3,1200,8.535945,0.503871,0.299028,205,0.706443,80,0.561720,53,0.810922,108,0.409529,67,0.248701,41,0.822240,501,0.527668,94,0.592698,7,0.059756,19
entropy,4,4,1500,8.721146,0.534133,0.305490,268,0.719670,100,0.584245,66,0.823154,139,0.407018,97,0.326856,50,0.827116,671,0.535815,132,0.661760,14,0.150208,24
entropy,4,5,1800,36.683164,0.554916,0.317093,339,0.735012,115,0.585868,76,0.823543,181,0.420594,120,0.340564,57,0.837344,841,0.559133,172,0.778149,19,0.151863,36
entropy,4,6,2100,7.804825,0.576179,0.326228,397,0.739129,136,0.596478,94,0.837467,209,0.443629,140,0.334395,63,0.844243,983,0.587767,216,0.772015,22,0.280444,47
entropy,4,7,2400,8.816608,0.589627,0.336915,468,0.755010,160,0.609293,117,0.842497,245,0.460823,169,0.340572,72,0.846111,1147,0.585389,260,0.786326,26,0.333332,62
entropy,4,8,2700,9.000666,0.586411,0.330183,533,0.749588,177,0.607717,129,0.839401,280,0.463848,194,0.367805,83,0.844572,1327,0.587974,300,0.804603,30,0.268418,71
entropy,4,9,3000,8.783261,0.593360,0.342224,587,0.761401,204,0.632646,144,0.844249,310,0.438617,213,0.346337,93,0.853611,1487,0.584780,325,0.795138,35,0.334600,83
entropy,5,0,300,0.000375,0.174481,0.053729,8,0.318187,5,0.018094,0,0.560151,14,0.026669,4,0.011446,3,0.680474,27,0.055116,4,0.017448,1,0.003494,1
entropy,5,1,600,9.014741,0.417833,0.198300,54,0.668962,38,0.431483,13,0.806507,90,0.236837,29,0.035564,12,0.758969,81,0.466617,31,0.535932,4,0.039162,10
entropy,5,2,900,40.327503,0.481170,0.230403,121,0.693072,52,0.544423,28,0.817791,113,0.347757,58,0.089624,23,0.806116,261,0.497510,76,0.731306,11,0.053699,20
entropy,5,3,1200,10.251784,0.501957,0.285249,200,0.712658,79,0.587310,42,0.809309,150,0.386887,93,0.134252,36,0.822460,421,0.521143,124,0.698795,17,0.061504,29
entropy,5,4,1500,9.470436,0.537813,0.298714,261,0.743796,98,0.582292,56,0.825119,171,0.437417,117,0.124142,52,0.821424,579,0.528963,169,0.825215,25,0.191047,35
entropy,5,5,1800,9.44489,0.539216,0.290432,322,0.752777,123,0.570177,69,0.836408,201,0.392476,137,0.242052,60,0.831461,763,0.517657,214,0.789800,31,0.168915,42
entropy,5,6,2100,9.465402,0.571910,0.305439,376,0.752307,151,0.609242,85,0.829555,238,0.457776,155,0.282890,67,0.835440,921,0.562673,244,0.842701,38,0.241080,51
entropy,5,7,2400,38.728268,0.584789,0.329748,449,0.756371,169,0.624608,100,0.843094,268,0.482803,188,0.295060,73,0.840116,1086,0.578714,282,0.868052,46,0.229326,60
entropy,5,8,2700,9.529051,0.581025,0.318903,505,0.769639,193,0.614012,117,0.848608,300,0.462944,212,0.331887,84,0.847523,1246,0.567543,303,0.866841,51,0.182347,70
entropy,5,9,3000,9.504223,0.584587,0.318511,563,0.763710,214,0.622243,131,0.847683,337,0.464416,232,0.329371,94,0.846764,1405,0.569500,335,0.868965,55,0.214702,78
entropy,6,0,300,0.000395,0.179317,0.045540,16,0.239119,4,0.156850,6,0.497263,12,0.013239,4,0.023835,3,0.640708,19,0.111881,3,0.063366,2,0.001369,2
entropy,6,1,600,9.538618,0.458868,0.223414,69,0.604718,14,0.530855,29,0.738601,46,0.257468,27,0.184261,13,0.781771,190,0.458211,30,0.739977,6,0.069408,13
entropy,6,2,900,35.350409,0.515978,0.261292,130,0.701616,63,0.557185,40,0.801567,86,0.343510,61,0.302486,30,0.796979,328,0.527172,70,0.776602,10,0.091375,20
entropy,6,3,1200,8.70649,0.530197,0.277607,203,0.732569,80,0.558843,62,0.804036,127,0.374126,89,0.312924,46,0.819010,488,0.546038,131,0.781802,13,0.095010,34
entropy,6,4,1500,15.449944,0.571142,0.293681,293,0.743465,103,0.589042,84,0.807626,158,0.437352,123,0.369738,59,0.827417,652,0.560693,181,0.814830,19,0.267575,46
entropy,6,5,1800,10.05263,0.572653,0.285551,354,0.750967,117,0.601968,101,0.820665,186,0.438914,150,0.390401,68,0.839256,810,0.563236,213,0.828465,23,0.207109,51
entropy,6,6,2100,10.03985,0.590573,0.329090,410,0.759908,141,0.628800,116,0.821937,221,0.462822,181,0.385428,74,0.841932,972,0.586949,243,0.842897,26,0.245966,65
entropy,6,7,2400,9.250196,0.599555,0.344352,478,0.761678,165,0.642645,131,0.826606,249,0.464922,210,0.371844,87,0.846138,1131,0.576155,289,0.850378,27,0.310827,74
entropy,6,8,2700,25.346127,0.600467,0.339861,550,0.767898,190,0.642415,148,0.833789,286,0.479758,227,0.397688,95,0.838946,1284,0.594973,328,0.831906,29,0.277437,80
entropy,6,9,3000,9.402437,0.614477,0.361400,614,0.776898,213,0.654235,158,0.841705,328,0.472027,250,0.400718,110,0.845181,1430,0.597353,361,0.866627,35,0.328626,91
entropy,7,0,300,0.000428,0.259861,0.060411,6,0.604219,16,0.245672,3,0.611517,6,0.113385,3,0.022056,1,0.686687,20,0.234145,6,0.004150,0,0.016365,1
entropy,7,1,600,9.168774,0.399538,0.196903,68,0.638749,34,0.447905,25,0.779209,52,0.247189,26,0.085971,8,0.804971,174,0.456123,44,0.326577,1,0.011781,10
entropy,7,2,900,9.042773,0.443404,0.247247,132,0.701906,61,0.521226,40,0.789210,93,0.394834,54,0.126392,18,0.809086,338,0.511608,98,0.285897,3,0.046638,17
entropy,7,3,1200,14.160371,0.498155,0.253677,191,0.732190,85,0.560667,54,0.818178,118,0.425040,77,0.212075,26,0.820391,515,0.537863,133,0.548189,8,0.073285,29
entropy,7,4,1500,19.412242,0.519850,0.277788,265,0.742243,106,0.577101,71,0.813613,150,0.430036,105,0.173803,34,0.836386,668,0.557891,175,0.622296,12,0.167339,43
entropy,7,5,1800,11.046559,0.550556,0.313108,341,0.749068,123,0.586303,85,0.827582,181,0.446182,128,0.265819,48,0.837098,821,0.569397,208,0.633051,13,0.277953,52
entropy,7,6,2100,11.820298,0.563882,0.304524,412,0.767823,145,0.605414,98,0.832762,217,0.460927,150,0.290914,54,0.847004,996,0.574502,245,0.698586,15,0.256364,60
entropy,7,7,2400,9.197325,0.593225,0.316016,469,0.767962,171,0.595717,119,0.836938,251,0.487138,173,0.321739,71,0.849632,1138,0.586322,277,0.833141,21,0.337642,75
entropy,7,8,2700,12.119266,0.593588,0.313880,542,0.771919,198,0.620596,137,0.835826,290,0.479807,196,0.325805,83,0.852805,1292,0.566204,319,0.830882,23,0.338161,83
entropy,7,9,3000,28.167214,0.601635,0.334204,613,0.784249,220,0.631668,147,0.848612,329,0.483191,224,0.333245,97,0.850145,1469,0.583557,353,0.869436,29,0.298046,88
entropy,8,0,300,0.0003,0.218042,0.100675,20,0.322721,8,0.088318,5,0.424085,9,0.046749,3,0.028097,3,0.686657,31,0.176059,4,0.296558,2,0.010500,0
entropy,8,1,600,17.160546,0.390287,0.202672,74,0.660885,26,0.337645,18,0.768308,49,0.142336,24,0.079634,5,0.766411,195,0.404871,40,0.518621,5,0.021486,5
entropy,8,2,900,9.162415,0.473243,0.257063,140,0.710283,51,0.476120,38,0.788611,88,0.317031,49,0.151763,16,0.788822,328,0.495430,85,0.689256,9,0.058055,16
entropy,8,3,1200,9.233675,0.511681,0.280605,205,0.724769,78,0.490659,47,0.784569,110,0.391633,81,0.245207,24,0.807706,512,0.515029,121,0.755751,14,0.120883,24
entropy,8,4,1500,9.158786,0.533548,0.304602,275,0.742489,105,0.550231,56,0.810251,147,0.399591,109,0.259364,30,0.825779,699,0.515058,165,0.735165,20,0.192951,27
entropy,8,5,1800,9.361606,0.562977,0.330317,348,0.742558,122,0.596204,65,0.825180,175,0.428437,132,0.322784,39,0.836374,882,0.544902,197,0.778703,23,0.224313,38
entropy,8,6,2100,8.885979,0.575094,0.324965,405,0.758974,151,0.618439,81,0.827723,211,0.467440,155,0.366084,58,0.836380,1031,0.545793,230,0.756055,26,0.249089,42
entropy,8,7,2400,12.503258,0.579236,0.324990,472,0.770386,173,0.622247,95,0.829571,249,0.491029,173,0.378227,69,0.847596,1182,0.543892,263,0.802045,33,0.182377,52
entropy,8,8,2700,14.657443,0.602677,0.331334,535,0.777017,193,0.636015,111,0.839974,287,0.497623,192,0.338997,84,0.847027,1341,0.565956,304,0.885891,37,0.306932,63
entropy,8,9,3000,19.720927,0.612699,0.343348,592,0.779572,217,0.645411,129,0.842045,314,0.488893,208,0.350774,96,0.851829,1492,0.578520,338,0.873752,43,0.372842,72
entropy,9,0,300,0.000291,0.242158,0.082080,15,0.387027,7,0.244355,4,0.489762,15,0.047772,2,0.010856,3,0.679239,33,0.114262,5,0.355362,4,0.010864,2
entropy,9,1,600,24.231883,0.437629,0.196726,72,0.654509,33,0.523304,15,0.787468,70,0.167090,15,0.082808,9,0.778191,185,0.451667,31,0.663735,7,0.070792,8
entropy,9,2,900,22.430211,0.493428,0.258210,134,0.713225,52,0.547922,34,0.790284,96,0.219002,42,0.203147,10,0.811615,323,0.528835,73,0.795316,13,0.066729,23
entropy,9,3,1200,9.58808,0.521127,0.285913,203,0.728596,76,0.578314,50,0.787449,128,0.377505,75,0.144033,14,0.826823,492,0.536455,105,0.750935,18,0.195247,34
entropy,9,4,1500,8.946705,0.544978,0.301596,266,0.727659,92,0.595376,67,0.795875,150,0.369805,92,0.233999,21,0.834203,654,0.541364,143,0.809663,23,0.240236,41
entropy,9,5,1800,14.342698,0.559751,0.300766,326,0.753634,106,0.602233,89,0.811587,185,0.413352,119,0.259521,40,0.838579,804,0.554910,179,0.832811,25,0.230117,55
entropy,9,6,2100,9.237749,0.577869,0.333943,405,0.765638,132,0.624226,104,0.811261,222,0.453792,144,0.268514,54,0.844306,960,0.561887,222,0.882742,32,0.232384,59
entropy,9,7,2400,17.916397,0.583722,0.332990,457,0.761637,153,0.623165,118,0.829357,248,0.444129,166,0.321695,69,0.847160,1120,0.569130,250,0.889626,35,0.218329,65
entropy,9,8,2700,9.826216,0.596005,0.322276,525,0.768941,185,0.632196,132,0.839112,290,0.465303,190,0.349594,75,0.852047,1278,0.556237,283,0.901301,37,0.273042,70
entropy,9,9,3000,9.290334,0.604367,0.338434,591,0.771097,211,0.646117,148,0.833556,319,0.487852,209,0.346346,86,0.850260,1430,0.581523,320,0.883268,41,0.305218,84
farthest-traversal,0,0,300,0.000299,0.264539,0.094829,13,0.397875,8,0.315874,6,0.536963,13,0.076290,3,0.019106,1,0.683706,21,0.224830,7,0.290629,1,0.005283,1
farthest-traversal,0,1,600,14.981901,0.455050,0.151563,23,0.665275,41,0.489111,12,0.767143,57,0.267477,12,0.178393,9,0.689759,30,0.480585,17,0.841418,13,0.019775,2
farthest-traversal,0,2,900,15.540119,0.486794,0.184075,36,0.721872,71,0.541124,22,0.805571,100,0.262057,21,0.178622,15,0.739302,45,0.515195,29,0.863358,18,0.056761,6
farthest-traversal,0,3,1200,12.856936,0.513658,0.170228,54,0.737218,98,0.562500,28,0.814231,131,0.388918,31,0.251583,26,0.755573,60,0.528729,43,0.889906,21,0.037694,10
farthest-traversal,0,4,1500,13.547265,0.529048,0.207588,70,0.762474,119,0.579325,33,0.836062,165,0.369419,36,0.313882,31,0.750311,74,0.523192,52,0.889450,23,0.058776,13
farthest-traversal,0,5,1800,12.84718,0.531829,0.210254,89,0.763398,142,0.591114,40,0.843995,188,0.380138,42,0.295967,32,0.775916,90,0.522439,64,0.884127,25,0.050946,14
farthest-traversal,0,6,2100,13.115552,0.551557,0.239081,113,0.773348,167,0.614081,48,0.847592,221,0.422553,47,0.308832,39,0.775786,110,0.558474,76,0.893652,27,0.082172,19
farthest-traversal,0,7,2400,12.856481,0.545813,0.237156,127,0.777096,185,0.595562,56,0.845057,245,0.390184,49,0.316593,42,0.794619,127,0.541012,84,0.888628,31,0.072225,22
farthest-traversal,0,8,2700,12.710612,0.561843,0.236965,147,0.784996,207,0.629021,67,0.855498,284,0.394036,56,0.371055,53,0.790734,141,0.540314,95,0.907136,32,0.108671,23
farthest-traversal,0,9,3000,12.900395,0.560677,0.242797,164,0.783886,223,0.602642,70,0.864292,316,0.406980,64,0.365926,60,0.794672,159,0.552189,102,0.915674,35,0.077716,26
farthest-traversal,1,0,300,0.000377,0.165761,0.040697,9,0.285080,3,0.037219,6,0.379963,9,0.003947,3,0.003903,4,0.634710,17,0.019054,2,0.250812,4,0.002225,1
farthest-traversal,1,1,600,14.472705,0.456286,0.169141,20,0.686070,40,0.467791,12,0.770993,48,0.220244,10,0.174494,16,0.744485,29,0.456483,10,0.838300,13,0.034859,2
farthest-traversal,1,2,900,15.966082,0.466148,0.170459,39,0.714376,72,0.461294,18,0.798493,88,0.253804,18,0.233692,26,0.733660,42,0.431462,22,0.833454,16,0.030787,5
farthest-traversal,1,3,1200,12.853408,0.504838,0.210209,57,0.735602,98,0.535325,24,0.822366,123,0.341509,27,0.250383,30,0.762475,59,0.467964,36,0.884809,20,0.037739,7
farthest-traversal,1,4,1500,13.234093,0.512060,0.210710,77,0.747612,119,0.563611,32,0.824964,148,0.358576,32,0.272718,37,0.768962,75,0.445482,46,0.887655,21,0.040310,14
farthest-traversal,1,5,1800,12.780679,0.513211,0.178854,95,0.758228,148,0.570175,36,0.835959,179,0.348709,42,0.270692,41,0.781339,87,0.488194,58,0.860362,22,0.039593,16
farthest-traversal,1,6,2100,13.552378,0.531467,0.231163,122,0.781813,175,0.580793,42,0.836673,209,0.347930,48,0.293333,47,0.779057,108,0.523031,70,0.894329,26,0.046546,17
farthest-traversal,1,7,2400,13.540466,0.545867,0.266696,139,0.784433,194,0.586657,50,0.847000,239,0.407703,53,0.303476,55,0.794474,126,0.541465,80,0.878619,30,0.048145,21
farthest-traversal,1,8,2700,13.408886,0.552913,0.274232,156,0.794136,213,0.587351,60,0.853335,269,0.426554,62,0.314887,58,0.799434,145,0.554976,92,0.880822,32,0.043408,22
farthest-traversal,1,9,3000,12.86651,0.551486,0.255535,181,0.789865,234,0.605243,71,0.846476,296,0.414188,68,0.336883,64,0.801768,166,0.538190,98,0.881146,34,0.045565,25
farthest-traversal,2,0,300,0.000325,0.143515,0.089849,11,0.301078,7,0.002247,3,0.285200,14,0.023713,4,0.002564,5,0.653868,26,0.007894,2,0.067753,2,0.000985,1
farthest-traversal,2,1,600,14.580215,0.448769,0.167159,21,0.684738,45,0.510003,10,0.784815,51,0.169146,10,0.150742,13,0.717539,32,0.415905,16,0.860623,11,0.027022,4
farthest-traversal,2,2,900,13.48513,0.473288,0.184089,37,0.710894,73,0.489569,23,0.804387,98,0.211332,18,0.237988,22,0.734622,43,0.425169,25,0.890429,18,0.044399,9
farthest-traversal,2,3,1200,13.331486,0.510777,0.201682,55,0.751084,98,0.564202,27,0.824297,127,0.330657,25,0.259399,29,0.744902,62,0.483175,40,0.895999,21,0.052378,12
farthest-traversal,2,4,1500,13.300633,0.516338,0.225786,74,0.758430,124,0.560490,33,0.844534,156,0.301532,32,0.278653,38,0.751275,78,0.489788,51,0.899431,22,0.053461,13
farthest-traversal,2,5,1800,12.68388,0.526470,0.215246,95,0.763983,148,0.567928,37,0.846629,192,0.357779,41,0.289802,42,0.767230,90,0.510449,66,0.897124,25,0.048524,14
farthest-traversal,2,6,2100,12.891089,0.532895,0.214694,111,0.769362,169,0.601904,51,0.854644,222,0.340420,47,0.309737,48,0.768937,108,0.507024,75,0.906869,27,0.055359,17
farthest-traversal,2,7,2400,13.176186,0.543434,0.249225,131,0.770252,183,0.600357,59,0.858693,254,0.367427,56,0.328993,52,0.769210,121,0.536802,82,0.894345,30,0.059036,19
farthest-traversal,2,8,2700,12.847491,0.553954,0.282707,151,0.780303,205,0.602094,66,0.859849,286,0.389749,63,0.324554,60,0.780451,143,0.532225,90,0.894244,32,0.093360,21
farthest-traversal,2,9,3000,13.228817,0.564832,0.254138,171,0.787897,226,0.601378,77,0.859907,315,0.424761,69,0.343177,65,0.772382,161,0.554741,100,0.913582,34,0.136352,23
farthest-traversal,3,0,300,0.000304,0.233183,0.100163,12,0.529268,8,0.026996,3,0.666238,15,0.046464,1,0.034247,4,0.656163,26,0.116454,3,0.140113,3,0.015720,1
farthest-traversal,3,1,600,14.43481,0.427521,0.163178,22,0.676630,45,0.422169,10,0.784372,60,0.133265,9,0.145009,15,0.701320,34,0.410216,15,0.803199,11,0.035849,4
farthest-traversal,3,2,900,12.760769,0.473805,0.174855,35,0.716280,78,0.523119,18,0.802798,85,0.260595,18,0.180287,20,0.736813,45,0.444037,29,0.862013,17,0.037253,5
farthest-traversal,3,3,1200,12.806558,0.502536,0.196235,56,0.748317,105,0.557969,23,0.823240,117,0.260929,26,0.259713,26,0.766247,64,0.464733,40,0.888861,19,0.059117,11
farthest-traversal,3,4,1500,15.959851,0.507862,0.221060,79,0.755185,124,0.592722,36,0.826364,146,0.247676,33,0.224130,33,0.763727,82,0.526961,51,0.874484,21,0.046308,16
farthest-traversal,3,5,1800,15.232273,0.535784,0.240076,99,0.770056,145,0.585331,45,0.839456,174,0.307941,41,0.280594,36,0.780552,96,0.565057,62,0.884860,25,0.103918,19
farthest-traversal,3,6,2100,14.312782,0.533800,0.248250,118,0.770567,165,0.594053,53,0.840274,210,0.319296,46,0.278035,39,0.781733,110,0.546586,68,0.874202,27,0.085004,19
farthest-traversal,3,7,2400,13.771182,0.546268,0.251457,136,0.774954,181,0.604609,62,0.853369,238,0.365871,52,0.286502,43,0.785380,121,0.536686,79,0.903385,32,0.100471,20
farthest-traversal,3,8,2700,14.74918,0.530426,0.238277,153,0.779855,201,0.606093,73,0.857487,272,0.282613,54,0.254571,50,0.788165,141,0.544454,91,0.896710,35,0.056034,20
farthest-traversal,3,9,3000,12.770922,0.550491,0.259548,170,0.784839,223,0.606176,77,0.861944,302,0.373305,60,0.308749,55,0.776865,160,0.553217,100,0.910429,36,0.069840,24
farthest-traversal,4,0,300,0.000287,0.205994,0.126953,14,0.345800,8,0.103645,4,0.534154,15,0.027940,1,0.014431,3,0.698815,30,0.073731,2,0.115425,1,0.019042,2
farthest-traversal,4,1,600,14.623055,0.450134,0.167429,29,0.681707,42,0.518261,12,0.772553,54,0.158524,7,0.204116,11,0.715457,36,0.401206,13,0.845345,13,0.036736,4
farthest-traversal,4,2,900,17.910122,0.488408,0.179287,45,0.724746,72,0.551249,25,0.827930,93,0.274452,14,0.228520,20,0.731896,45,0.456928,26,0.872234,16,0.036837,8
farthest-traversal,4,3,1200,13.229505,0.509677,0.190986,56,0.739111,94,0.561271,29,0.829110,128,0.309113,24,0.316414,27,0.741142,57,0.453647,35,0.881933,19,0.074048,13
farthest-traversal,4,4,1500,12.748477,0.516950,0.200251,77,0.760174,121,0.579927,37,0.836660,158,0.319610,33,0.275364,32,0.748547,71,0.477883,45,0.902136,20,0.068949,17
farthest-traversal,4,5,1800,12.902884,0.532057,0.229934,101,0.769289,147,0.588716,46,0.841518,186,0.354427,41,0.293801,36,0.757508,93,0.512511,57,0.902609,23,0.070255,20
farthest-traversal,4,6,2100,12.749478,0.530011,0.233265,116,0.783104,164,0.598551,53,0.843066,215,0.331673,46,0.287580,41,0.770108,105,0.493865,68,0.910993,25,0.047903,20
farthest-traversal,4,7,2400,14.298669,0.543918,0.264015,135,0.785366,188,0.592800,60,0.852677,242,0.329611,51,0.326532,45,0.771198,124,0.520513,76,0.922190,28,0.074276,23
farthest-traversal,4,8,2700,13.169146,0.552155,0.267956,158,0.784471,202,0.594062,73,0.861580,283,0.382678,57,0.346583,52,0.773406,143,0.535996,88,0.910553,31,0.064267,24
farthest-traversal,4,9,3000,12.879938,0.550467,0.224346,169,0.795927,225,0.607647,77,0.863916,317,0.387220,65,0.336069,56,0.781696,158,0.533894,100,0.917551,32,0.056405,26
farthest-traversal,5,0,300,0.000275,0.174567,0.118174,11,0.406252,2,0.054884,1,0.459862,9,0.010256,5,0.008497,1,0.662859,31,0.015903,1,0.007365,2,0.001619,0
farthest-traversal,5,1,600,14.870891,0.455942,0.180382,24,0.673318,37,0.449221,8,0.769836,57,0.223974,14,0.200810,12,0.751778,41,0.449757,17,0.842117,13,0.018227,2
farthest-traversal,5,2,900,13.606648,0.492103,0.178182,45,0.720636,69,0.529740,23,0.803890,94,0.344306,24,0.224468,21,0.746441,52,0.458695,27,0.871517,18,0.043156,7
farthest-traversal,5,3,1200,13.1481,0.511116,0.194336,57,0.740475,97,0.538003,25,0.825798,128,0.357793,29,0.269701,29,0.755808,61,0.486161,39,0.882018,21,0.061066,11
farthest-traversal,5,4,1500,13.152368,0.521662,0.222191,81,0.772356,121,0.555608,28,0.849431,164,0.332996,38,0.299327,36,0.780921,78,0.495414,51,0.864786,23,0.043591,12
farthest-traversal,5,5,1800,12.888105,0.535276,0.220350,102,0.771269,144,0.565047,41,0.851386,191,0.328582,43,0.335973,40,0.790461,104,0.528874,69,0.902411,26,0.058410,16
farthest-traversal,5,6,2100,12.74955,0.543215,0.236080,123,0.789276,168,0.604957,55,0.852107,220,0.345761,53,0.321913,43,0.795743,116,0.540419,82,0.901087,29,0.044809,21
farthest-traversal,5,7,2400,12.815167,0.548100,0.239466,137,0.788111,191,0.588402,60,0.851746,245,0.371642,62,0.330101,46,0.798061,134,0.562706,90,0.899826,31,0.050937,21
farthest-traversal,5,8,2700,18.113128,0.551053,0.262023,155,0.791354,207,0.616349,74,0.860015,286,0.405968,66,0.301473,51,0.799063,151,0.533683,97,0.897528,34,0.043072,24
farthest-traversal,5,9,3000,16.380067,0.566004,0.241760,171,0.791489,230,0.618308,78,0.857608,307,0.396992,71,0.322336,58,0.806256,167,0.557988,103,0.909563,34,0.157738,24
farthest-traversal,6,0,300,0.000284,0.203166,0.074641,18,0.508395,7,0.020903,4,0.394160,9,0.087452,6,0.019111,2,0.677421,33,0.232476,8,0.003518,0,0.013579,1
farthest-traversal,6,1,600,14.499672,0.444335,0.162732,28,0.703498,42,0.445141,10,0.783473,51,0.206511,9,0.199408,12,0.690724,41,0.412057,13,0.819927,12,0.019878,2
farthest-traversal,6,2,900,12.752134,0.474329,0.188960,41,0.731150,76,0.513624,18,0.812791,90,0.283154,21,0.164441,19,0.679156,50,0.458705,27,0.881166,19,0.030149,6
farthest-traversal,6,3,1200,13.258766,0.499068,0.206777,57,0.750293,97,0.540149,25,0.818937,123,0.243609,29,0.274560,29,0.700367,65,0.498427,41,0.890490,20,0.067072,10
farthest-traversal,6,4,1500,13.176243,0.515412,0.218758,73,0.761992,124,0.548997,31,0.830974,153,0.348540,38,0.275108,31,0.739707,81,0.502325,48,0.889442,22,0.038280,11
farthest-traversal,6,5,1800,12.742185,0.528526,0.240356,94,0.773264,152,0.579037,38,0.839884,187,0.379140,44,0.272717,37,0.757194,95,0.489264,61,0.901925,25,0.052478,11
farthest-traversal,6,6,2100,12.833198,0.554074,0.269192,118,0.776990,169,0.603745,52,0.843535,218,0.418851,51,0.302177,43,0.763941,111,0.510440,72,0.899696,27,0.152170,15
farthest-traversal,6,7,2400,12.834808,0.545205,0.261076,134,0.776629,194,0.603897,61,0.848476,246,0.394110,58,0.285457,47,0.771747,132,0.514794,81,0.892535,29,0.103329,20
farthest-traversal,6,8,2700,16.246458,0.559634,0.262029,154,0.792877,206,0.611644,68,0.863177,282,0.393958,64,0.349926,56,0.778949,149,0.570986,92,0.906074,34,0.066719,21
farthest-traversal,6,9,3000,17.748963,0.563516,0.275428,172,0.798852,239,0.612995,72,0.861759,309,0.417804,71,0.341345,62,0.794087,171,0.572958,106,0.887919,36,0.072011,21
